,total-evictions,avg-evictions,total-foreclosure-sales,avg-foreclosure-sales,total-lien-foreclosures,avg-lien-foreclosures,total-evictions-2017,eviction-filings-2017,eviction-rate-2017,total-evictions-2018,eviction-filings-2018,eviction-rate-2018,total-evictions-2019,eviction-filings-2019,eviction-rate-2019,foreclosure-sales-2017,foreclosure-sales-2018,foreclosure-sales-2019,lien-foreclosures-2017,lien-foreclosures-2018,lien-foreclosures-2019,avg-foreclosure-rate,foreclosure-rate-2017,foreclosure-rate-2018,foreclosure-rate-2019,avg-lien-foreclosure-rate,lien-foreclosure-rate-2017,lien-foreclosure-rate-2018,lien-foreclosure-rate-2019,avg-eviction-rate,ratio-to-mean-foreclosure-rate,ratio-to-mean-eviction-rate,avg-housing-loss-rate,evictions-pct-total-housing-loss,housing-loss-index,locale
lien-foreclosures-2017,-0.027683682052514924,-0.02822309871072637,0.46761463059714614,0.4677412100646213,0.9056113534428477,0.894570790893646,-0.043499928100565195,-0.03924477728335507,-0.012926708412689066,-0.06411890794998573,-0.05665855662593394,-0.046826141196844785,0.01241535443545022,0.02546135975660479,-0.06032565904499012,0.45000321550693373,0.33918590407617877,0.49626158206955673,1.0,0.7554192125552517,0.7493700027617276,0.01603621171985433,0.03294309606709137,0.005495449092007887,0.03860851451123,0.4325666228971665,0.5776494048979207,0.5006800783727933,0.5616807522260904,-0.04917478785417198,0.016036211719854334,-0.04917478785417201,-0.07952134173638506,-0.17113258835391237,-0.07952134173638507,hb
lien-foreclosures-2018,-0.008376537324899768,-0.008724293960465673,0.47891131447635876,0.48208595907110496,0.9243727296703989,0.914629094873215,-0.013521175087808788,-0.006968023241217845,-0.0018556080351324518,-0.04391360232257647,-0.03674158015950914,-0.028264397175020557,0.022167247599686985,0.034929379136373166,-0.021550617366986245,0.4761721422862992,0.35192569143267033,0.48896730357627405,0.7554192125552517,1.0,0.7754099656875025,0.045744832612435476,0.0594564891454241,0.02862369952940693,0.0634615223613287,0.5076432547366939,0.4146600913358979,0.7794519780369403,0.6425964669489114,-0.009107023815059024,0.04574483261243549,-0.00910702381505904,-0.022359894928424814,-0.17039605470967567,-0.022359894928424825,hb
lien-foreclosures-2019,0.015099530758972681,0.014608102828353847,0.507961318020906,0.5073194847019855,0.9193838004638777,0.9156999124101102,0.003927232227081654,0.009867604539098008,-0.0163545663448034,-0.023451494260574367,-0.015185552889770729,-0.004709818360891911,0.051061029379234325,0.06243680376701455,-0.04232148078557371,0.5007048980983981,0.36990623968266173,0.5258607152073984,0.7493700027617276,0.7754099656875025,1.0,0.03610231637719608,0.05440847569972175,0.018290658997630427,0.05763468398977259,0.46080714429356473,0.37447971662315854,0.522523447768364,0.8113817026827815,-0.0231121535823543,0.036102316377196096,-0.023112153582354304,-0.01795282012297899,-0.13993726796706032,-0.01795282012297898,hb
avg-foreclosure-rate,0.20293035739522478,0.2027714633348993,0.49137655053632867,0.5028836303090383,0.03618427356200664,0.034645682369309254,0.17185924499180402,0.17660878424067525,0.008358243552350647,0.20406240877279636,0.2153291948247592,0.012408357840544549,0.21438036799924057,0.2259977955955732,-0.006479626576719677,0.45768748008467913,0.4854869280973893,0.42099777377080994,0.01603621171985433,0.045744832612435476,0.03610231637719608,1.0,0.9544114049357221,0.9009078946679471,0.9055521775027481,0.5021690713967332,0.41439392617611476,0.3156062883138433,0.2634899509723478,0.14128900085166063,1.0000000000000007,0.14128900085166055,0.504596345794351,0.01195566947277509,0.5045963457943515,hb
foreclosure-rate-2017,0.20626029830991735,0.20612950585174636,0.5336197041422381,0.5371955178618685,0.05392990916313072,0.05257960959429109,0.1748548803997798,0.18075579440289094,0.009691030218619863,0.20252487709917513,0.2146228438982752,0.005838656812945862,0.22135425160850694,0.2334281855943749,-0.006115857247085134,0.5614914921987574,0.49576457652796424,0.41896857531883736,0.03294309606709137,0.0594564891454241,0.05440847569972175,0.9544114049357221,1.0,0.8593957227870663,0.838505250120769,0.45976875099346254,0.4029056713514962,0.2815529401026204,0.277498740091833,0.12307852645481439,0.9544114049357225,0.1230785264548145,0.4598155586202035,-0.024385224852131883,0.4598155586202041,hb
foreclosure-rate-2018,0.08648599318669882,0.08617537728759056,0.5445649458333293,0.5499957476649955,0.019504790940951002,0.015226892168895657,0.05247304574643324,0.057025082004778876,0.008898606600635314,0.09318767191324204,0.1049149968116974,-0.0019317474240016922,0.10204005404315293,0.11532668386361015,-0.003867507590062636,0.478874354740132,0.6080639178255013,0.43561009584564764,0.005495449092007887,0.02862369952940693,0.018290658997630427,0.9009078946679471,0.8593957227870663,1.0,0.8983039432265691,0.450053927957671,0.39415086090392903,0.2741013056576665,0.22215080910483354,0.09811612971806005,0.9009078946679469,0.09811612971805998,0.4368906331359079,-0.061331959975684164,0.43689063313590737,hb
foreclosure-rate-2019,0.13986628191311512,0.13959000919366402,0.5469319212432774,0.5533817974832203,0.058582699707843154,0.05630062709681644,0.12015534932452479,0.12907865177801484,-0.0002214269480633674,0.14456218263923906,0.1606095951440058,-0.006402533798790355,0.1436348889894886,0.16114832950901212,-0.016887869734998787,0.46543811533831403,0.5004508316242571,0.5468876151439115,0.03860851451123,0.0634615223613287,0.05763468398977259,0.9055521775027481,0.838505250120769,0.8983039432265691,1.0,0.5341362210080852,0.442673343906495,0.34534826662730456,0.2931201747867695,0.11178760390658285,0.9055521775027491,0.11178760390658277,0.44779721693739993,-0.020488942908055037,0.44779721693740016,hb
avg-lien-foreclosure-rate,0.20972170877944069,0.20946884726355613,0.37596268503170316,0.38301316609937747,0.5108530239259309,0.5279380721301626,0.1825102853166753,0.18553543304749778,0.032051922779166214,0.1917546549942662,0.19801903598946208,0.03790429250121714,0.2320911504510449,0.2376362356150046,0.013568896504148553,0.34854670264639515,0.28379154332188444,0.4030345136078618,0.4325666228971665,0.5076432547366939,0.46080714429356473,0.5021690713967332,0.45976875099346254,0.450053927957671,0.5341362210080852,1.0,0.8336259039617004,0.7137343150064432,0.6468375122550201,0.32958086017180743,0.5021690713967333,0.3295808601718072,0.42432685233885337,0.12786394504434742,0.42432685233885337,hb
lien-foreclosure-rate-2017,0.1138372315688728,0.11337355821096519,0.3686480415679515,0.3699320408916155,0.4934378950141821,0.4784995055799491,0.08548444421063403,0.08797771166419298,0.044792761100847366,0.09938170263420124,0.10717451914342895,0.019202593517846346,0.1395460386477801,0.14748764238475734,0.002830153846762136,0.32986501687051206,0.29093815059717876,0.39652907078562366,0.5776494048979207,0.4146600913358979,0.37447971662315854,0.41439392617611476,0.4029056713514962,0.39415086090392903,0.442673343906495,0.8336259039617004,1.0,0.5296725011683698,0.52104856508643,0.2428345396086581,0.41439392617611465,0.24283453960865756,0.26095559724948164,0.052384212850991,0.26095559724948164,hb
lien-foreclosure-rate-2018,0.13046642789620147,0.1302579838313169,0.4398118625881052,0.4482736574584511,0.6603522657840863,0.6533181427394948,0.11846067056851985,0.12020712168195682,0.007127979110662997,0.09532493009210409,0.09845516762535504,0.006573547162631065,0.15857723095252543,0.16605576105334893,-0.00021230233803419535,0.40589110361057895,0.35829306055307475,0.4511651603734791,0.5006800783727933,0.7794519780369403,0.522523447768364,0.3156062883138433,0.2815529401026204,0.2741013056576665,0.34534826662730456,0.7137343150064432,0.5296725011683698,1.0,0.6913924489544936,0.06909322955411243,0.3156062883138429,0.0690932295541123,0.2677822421886735,-0.008692047116428863,0.26778224218867325,hb
lien-foreclosure-rate-2019,0.10685327662606155,0.10638942671774504,0.4865773500049909,0.4873260887826885,0.735328929058541,0.7288787421900511,0.08759034978439142,0.1033618242737236,-0.008555928495175275,0.07586200472069884,0.09470355233342444,-0.010139452809485815,0.13850982631127015,0.16004402062551779,-0.04276181776059823,0.4564526336128146,0.3781279987331126,0.507062082956204,0.5616807522260904,0.6425964669489114,0.8113817026827815,0.2634899509723478,0.277498740091833,0.22215080910483354,0.2931201747867695,0.6468375122550201,0.52104856508643,0.6913924489544936,1.0,0.014667380643890168,0.2634899509723476,0.01466738064389016,0.17848848816955848,-0.0024788476110612703,0.17848848816955845,hb
avg-eviction-rate,0.42733688701305605,0.42748014318694766,-0.016647999223700107,-0.018729707709129708,-0.0288173180172953,-0.020158062912763737,0.4116912500750701,0.3979415668473051,0.08107884458682102,0.4277666195225007,0.4113383545440058,0.26792658793172724,0.41929013228384543,0.3999494647567738,0.2813702176863023,-0.01004949371630277,-0.050031479284073976,0.008789273425593214,-0.04917478785417198,-0.009107023815059024,-0.0231121535823543,0.14128900085166063,0.12307852645481439,0.09811612971806005,0.11178760390658285,0.32958086017180743,0.2428345396086581,0.06909322955411243,0.014667380643890168,1.0,0.14128900085166068,1.000000000000001,0.7926056086231301,0.5278784926378001,0.7926056086231306,hb
ratio-to-mean-foreclosure-rate,0.2029303573952248,0.20277146333489943,0.491376550536328,0.5028836303090382,0.03618427356200661,0.034645682369309226,0.17185924499180408,0.17660878424067541,0.008358243552350667,0.20406240877279647,0.21532919482475915,0.01240835784054456,0.21438036799924087,0.22599779559557298,-0.006479626576719657,0.4576874800846785,0.4854869280973895,0.42099777377080977,0.016036211719854334,0.04574483261243549,0.036102316377196096,1.0000000000000007,0.9544114049357225,0.9009078946679469,0.9055521775027491,0.5021690713967333,0.41439392617611465,0.3156062883138429,0.2634899509723476,0.14128900085166068,1.0,0.1412890008516607,0.5045963457943505,0.01195566947277513,0.5045963457943511,hb
ratio-to-mean-eviction-rate,0.4273368870130565,0.42748014318694827,-0.01664799922370009,-0.0187297077091297,-0.028817318017295306,-0.020158062912763723,0.4116912500750701,0.39794156684730553,0.081078844586821,0.4277666195225007,0.41133835454400575,0.26792658793172736,0.4192901322838452,0.399949464756774,0.2813702176863024,-0.010049493716302777,-0.05003147928407391,0.00878927342559323,-0.04917478785417201,-0.00910702381505904,-0.023112153582354304,0.14128900085166055,0.1230785264548145,0.09811612971805998,0.11178760390658277,0.3295808601718072,0.24283453960865756,0.0690932295541123,0.01466738064389016,1.000000000000001,0.1412890008516607,1.0,0.7926056086231307,0.5278784926377996,0.7926056086231305,hb
avg-housing-loss-rate,0.749071420974164,0.7486851407756681,0.11993282712846268,0.12352554449698103,-0.04237120066197886,-0.029300454714195557,0.722173983136099,0.7049170915075085,0.2705602374688521,0.7409059369081616,0.725740378730416,0.25509583560467486,0.7359886442456497,0.7154475323957135,0.24865371592743485,0.11678873560023822,0.09952290689082124,0.11376708462769489,-0.07952134173638506,-0.022359894928424814,-0.01795282012297899,0.504596345794351,0.4598155586202035,0.4368906331359079,0.44779721693739993,0.42432685233885337,0.26095559724948164,0.2677822421886735,0.17848848816955848,0.7926056086231301,0.5045963457943505,0.7926056086231307,1.0,0.5649121984499884,1.0000000000000007,hb
evictions-pct-total-housing-loss,0.6438601877727086,0.6432956328174095,-0.38480496300942796,-0.38154159480749256,-0.17497674910577324,-0.16867892183883987,0.6330975232811415,0.6351636327880154,0.3960860053586323,0.6343184785354637,0.6344791221026508,0.36297149884230734,0.6254013255706224,0.6169384523761636,0.39546247159377507,-0.3296310617184113,-0.3947203476138013,-0.3463586901855673,-0.17113258835391237,-0.17039605470967567,-0.13993726796706032,0.01195566947277509,-0.024385224852131883,-0.061331959975684164,-0.020488942908055037,0.12786394504434742,0.052384212850991,-0.008692047116428863,-0.0024788476110612703,0.5278784926378001,0.01195566947277513,0.5278784926377996,0.5649121984499884,1.0,0.5649121984499883,hb
housing-loss-index,0.7490714209741645,0.7486851407756677,0.11993282712846264,0.12352554449698093,-0.04237120066197882,-0.029300454714195547,0.7221739831360994,0.7049170915075088,0.27056023746885194,0.7409059369081618,0.7257403787304162,0.25509583560467475,0.7359886442456501,0.7154475323957135,0.24865371592743457,0.11678873560023832,0.0995229068908214,0.11376708462769497,-0.07952134173638507,-0.022359894928424825,-0.01795282012297898,0.5045963457943515,0.4598155586202041,0.43689063313590737,0.44779721693740016,0.42432685233885337,0.26095559724948164,0.26778224218867325,0.17848848816955845,0.7926056086231306,0.5045963457943511,0.7926056086231305,1.0000000000000007,0.5649121984499883,1.0,hb
county_GEOID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hb
DP02_0001E+Estimate!!HOUSEHOLDS BY TYPE!!Total households,0.30253083448410734,0.30189204091559646,0.3949668553917536,0.38615654057225,0.4893256076865487,0.48677135576253383,0.3085359421988181,0.3268658144649569,-0.002528538974326202,0.27737972963939994,0.29628647196213354,-0.044745930096235946,0.30310900987249917,0.3207600594780563,-0.029210580080992036,0.3849919262843852,0.30717043898169977,0.39177856010212225,0.48033473633929,0.3915216384192758,0.47811791203264936,-0.1536253654691548,-0.08600535063560831,-0.14888660063733902,-0.1183597422183064,-0.061912705777771325,0.009811554672044169,0.07748930451158514,0.22313168142211323,-0.20589380897193305,-0.15362536546915476,-0.20589380897193307,-0.18933600004778217,-0.04524708296114342,-0.1893360000477823,hb
DP02_0002E+Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families),0.08979668949864601,0.08896271192716088,0.46030456233389955,0.4458633481869481,0.5897712066097685,0.58446777824243,0.10558841276434827,0.11248923142182957,-0.005581081406488381,0.06725598007359271,0.07466941482312067,-0.060681388407959974,0.09087732505252814,0.09969938473266284,-0.04351551845464573,0.42673805074639265,0.360989555647952,0.4761496346332114,0.5868985802207419,0.49955959586429705,0.5401861204805111,-0.22930590546374063,-0.16525376489883317,-0.19980216498823736,-0.16937944215886172,-0.06952323658681275,0.030103756993927755,0.11463124041400564,0.1960083901635842,-0.17879510885049005,-0.2293059054637409,-0.17879510885049008,-0.2658811022158078,-0.24175789366018607,-0.2658811022158081,hb
DP02_0003E+Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!With own children of the householder under 18 years,0.166519955148802,0.1655059893140853,0.407103698505754,0.39508094311125036,0.5886878585522576,0.5926270024547023,0.17913676978825072,0.18314652168438247,0.03661122729125097,0.1392013162612486,0.14262637277951196,-0.017422278560227267,0.16996557706282625,0.17524981026653141,-0.0160566644892126,0.3715533306210668,0.2860127277150768,0.45530147162761175,0.5765690272313774,0.5046038523507798,0.5416533503126649,-0.15937255830882643,-0.11411184194759198,-0.1628501257905526,-0.10438557889774658,0.07611310478547263,0.12834618613851123,0.2125373221126544,0.26410102797443874,-0.11139014568808363,-0.1593725583088264,-0.11139014568808366,-0.13302634242222466,-0.1067052858373039,-0.13302634242222477,hb
DP02_0004E+Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Married-couple family,-0.15021261919240209,-0.1508582196675454,0.4091281399034163,0.39615011225922986,0.5432372448565356,0.5340140311403556,-0.137490222460143,-0.1274999677966237,-0.09093173659405157,-0.1571819642919605,-0.144385527825981,-0.13799431189590963,-0.14761232333186708,-0.1328728809535127,-0.12245973942569448,0.3596745244220902,0.3366868220220682,0.4295257867576318,0.5599606041845897,0.4546214006257756,0.48520934799360127,-0.25484218259299823,-0.2025579586262279,-0.20681999783781127,-0.19562755184283118,-0.12677599660214742,-0.0155521887456371,0.057247559940905794,0.1385896245789149,-0.2648220635873446,-0.2548421825929985,-0.26482206358734417,-0.44670174804166124,-0.4427782359660312,-0.4467017480416617,hb
DP02_0005E+Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Married-couple family!!With own children of the householder under 18 years,-0.07502164389195556,-0.0759407133842419,0.38890258569563346,0.3769954777639381,0.5704303457966223,0.5687295954067488,-0.06456003994509611,-0.0592136224494258,-0.03566857016668652,-0.08993139653151312,-0.08221164399526659,-0.08068483994025152,-0.06833761283374881,-0.05865516873296365,-0.08189847099165762,0.33326589277835406,0.2970809377394813,0.43651089041017144,0.5712316070063077,0.4806139634311574,0.5217850592121458,-0.19077838569187555,-0.15744521932012687,-0.16681658677869632,-0.13552840257780052,0.015614470841805448,0.0904580657941254,0.15433085750271044,0.21788554998060802,-0.19055566643856198,-0.19077838569187586,-0.1905556664385619,-0.3063319152414782,-0.3040075691362265,-0.30633191524147824,hb
